,h,t,r
17410,1586,3266,58
17411,215,3560,74
17412,1472,2871,52
17413,1447,1427,52
17414,12502,2435,520
17415,5255,8691,80
17416,1417,6679,195
17417,11329,559,103
17418,354,58,392
17419,2963,1051,72
17420,6548,58,23
17421,6751,653,63
17422,6751,10456,13
17423,2520,27,3
17424,3647,5176,97
17425,8157,101,43
17426,106,2860,46
17427,4609,4965,202
17428,4609,1180,25
17429,9270,1271,52
17430,4077,5291,15
17431,5685,5590,155
17432,10418,2609,3
17433,132,6893,221
17434,7406,651,30
17435,6332,4981,167
17436,4945,5472,207
17437,11437,5322,128
17438,10709,4485,129
17439,1203,784,22
17440,2754,2194,22
17441,2322,4333,97
17442,13167,14325,627
17443,6412,5345,61
17444,6412,1782,64
17445,30,3739,69
17446,2275,6477,136
17447,5465,5682,79
17448,4243,13717,77
17449,945,552,169
17450,11531,541,19
17451,4078,4245,67
17452,6914,1281,136
17453,13039,10614,30
17454,3422,82,37
17455,1763,5677,79
17456,4642,10557,75
17457,3295,859,103
17458,10510,7683,13
17459,4764,4584,877
17460,4764,12344,71
17461,5326,2092,271
17462,4661,6022,390
17463,4661,2076,24
17464,2236,10339,418
17465,3674,956,93
17466,2107,2216,105
17467,1095,4953,35
17468,1095,2834,35
17469,1095,11116,35
17470,1095,6941,35
17471,9310,909,164
17472,9310,231,13
17473,9850,1032,75
17474,2004,1390,26
17475,2004,10183,26
17476,10993,5171,37
17477,12051,58,23
17478,4162,392,117
17479,4002,17,138
17480,7692,7215,13
17481,7692,4560,3
17482,7692,4689,3
17483,3175,79,44
17484,6168,8475,295
17485,5200,7405,16
17486,2001,760,10
17487,1172,5031,202
17488,8900,7251,47
17489,241,2844,32
17490,241,4894,32
17491,8173,1478,27
17492,756,11085,9
17493,188,9927,156
17494,7917,419,27
17495,7127,8831,3
17496,10091,3420,39
17497,2018,6429,114
17498,4537,2678,128
17499,4537,3841,142
17500,4537,650,75
17501,4505,8306,134
17502,6942,4571,9
17503,2775,8886,61
17504,2775,8018,54
17505,11084,101,43
17506,2942,1748,165
17507,7064,9715,37
17508,272,6105,3
17509,272,8272,3
17510,272,8848,3
17511,9420,3521,431
17512,8613,1529,71
17513,5483,4171,114
17514,304,4548,144
17515,838,3069,11
17516,3320,9378,302
17517,1985,1582,79
17518,12132,1674,411
17519,6272,8895,279
17520,5474,2293,46
17521,10652,7596,157
17522,6261,9343,80
17523,2513,478,22
17524,2513,403,43
17525,13376,8196,140
17526,335,4602,69
17527,335,4293,15
17528,9500,12749,13
17529,4888,8903,279
17530,419,292,26
17531,419,2677,11
17532,419,754,11
17533,403,4197,91
17534,403,4645,91
17535,403,6118,91
17536,403,1127,91
17537,403,9735,91
17538,403,8164,91
17539,982,2818,105
17540,127,2199,79
17541,6178,9294,26
17542,10074,73,207
17543,5565,5093,26
17544,5425,6170,517
17545,4395,77,44
17546,2304,4480,3
17547,804,8944,54
17548,4677,10980,82
17549,2410,6758,12
17550,4,10250,2
17551,4,7178,2
17552,4,476,36
17553,4,11446,35
17554,4,5388,35
17555,13763,101,43
17556,1904,12686,7
17557,2492,4037,261
17558,760,3961,26
17559,61,35,17
17560,2880,779,46
17561,229,3434,933
17562,4746,2102,67
17563,10019,1166,63
17564,7925,11941,26
17565,223,4946,77
17566,3416,8344,128
17567,9164,4280,313
17568,2840,350,140
17569,10128,701,10
17570,13756,8576,38
17571,64,3410,13
17572,6658,9134,2
17573,1427,11442,35
17574,4645,3886,128
17575,4689,1246,3
17576,1602,208,69
17577,1929,5119,97
17578,4703,9111,15
17579,3294,807,75
17580,4986,2321,277
17581,11446,4,52
17582,10903,10903,101
17583,1462,2683,32
17584,1462,5905,32
17585,1462,1000,32
17586,4364,2584,38
17587,32,8825,16
17588,779,3175,31
17589,779,8553,31
17590,779,976,31
17591,779,1829,31
17592,779,8031,31
17593,779,6196,31
17594,10396,12575,154
17595,2496,657,42
17596,5392,8969,61
17597,4343,6343,205
17598,10397,3356,53
17599,10397,1084,53
17600,9134,1427,52
17601,424,12094,1211
17602,4772,2595,9
17603,9999,4560,7
17604,991,9633,277
17605,1810,6504,3
17606,152,2703,53
17607,7554,6563,9
17608,300,8418,11
17609,12073,4774,67
17610,5146,10,138
17611,12074,4,44
17612,6693,11343,22
17613,1423,4632,58
17614,10079,9728,11
17615,10079,9584,11
17616,6294,2510,3
17617,7580,7037,28
17618,7716,174,138
17619,1328,4992,80
17620,4277,784,22
17621,10876,11558,71
17622,605,2620,10
17623,3887,537,13
17624,7030,2484,30
17625,1771,897,22
17626,6616,5585,13
17627,6124,1518,10
17628,3384,1285,19
17629,1076,77,52
17630,1281,5928,156
17631,13776,101,43
17632,1349,12493,508
17633,8928,2705,192
17634,5072,3410,7
17635,5018,12511,22
17636,9281,13951,144
17637,7307,542,37
17638,8251,4415,75
17639,12497,58,57
17640,9902,445,128
17641,244,8085,28
17642,1547,1659,26
17643,1547,8954,11
17644,11087,3123,547
17645,3187,5192,140
17646,2587,1144,97
17647,2287,520,10
17648,806,8395,26
17649,806,6861,72
17650,1817,1093,61
17651,2449,567,46
17652,12934,4912,38
17653,9772,2840,165
17654,4783,1357,203
17655,8975,432,22
17656,301,10142,825
17657,438,8155,94
17658,4250,13802,19
17659,4250,265,7
17660,71,3092,32
17661,71,6887,32
17662,3770,2674,77
17663,3770,4946,77
17664,6396,13230,1327
17665,7371,12195,194
17666,1632,403,43
17667,101,3532,1013
17668,101,12051,91
17669,101,14209,91
17670,101,6320,91
17671,101,10955,91
17672,101,11391,91
17673,101,5454,91
17674,4257,4518,37
17675,117,1034,49
17676,316,253,52
17677,316,222,52
17678,6070,1749,10
17679,3341,5629,132
17680,3341,5603,105
17681,8707,1927,30
17682,7896,2484,30
17683,14,1073,46
17684,2794,4205,11
17685,2706,5804,88
17686,8078,5724,128
17687,7511,5812,12
17688,10207,5876,13
17689,5868,10508,35
17690,3016,391,30
17691,1127,4781,9
17692,3246,5731,79
17693,63,6295,61
17694,63,1819,13
17695,13701,11021,1
17696,2398,3888,13
17697,131,659,61
17698,8510,6389,252
17699,2855,7667,3
17700,775,10115,11
17701,775,2047,11
17702,990,10407,181
17703,9485,651,30
17704,7514,3611,13
17705,6748,4204,517
17706,11173,3335,63
17707,2338,7578,128
17708,5897,902,146
17709,14360,1677,26
17710,14360,9705,11
17711,2048,901,79
17712,5710,8385,3
17713,2133,8929,13
17714,2133,6821,13
17715,3543,2495,13
17716,682,7904,26
17717,2539,610,186
17718,7665,1518,37
17719,9810,1059,47
17720,3967,335,67
17721,3466,1104,30
17722,1435,1929,247
17723,4137,8679,105
17724,3947,12256,212
17725,1815,701,37
17726,1815,2678,61
17727,6715,12762,24
17728,3200,3335,136
17729,9122,2226,30
17730,4367,7726,165
17731,4367,4523,22
17732,6084,290,164
17733,5477,5472,207
17734,14674,10481,23
17735,9852,1633,9
17736,3838,3635,7
17737,2045,2044,23
17738,5504,998,77
17739,8851,3942,202
17740,11078,999,202
17741,2102,7809,86
17742,7894,20,61
17743,3001,3916,588
17744,986,3481,2
17745,5542,6371,207
17746,6215,1212,136
17747,2010,12807,297
17748,13548,14119,398
17749,9470,3108,202
17750,13509,7679,13
17751,4224,1486,40
17752,4224,6863,40
17753,12084,297,61
17754,286,1016,128
17755,10843,9189,382
17756,8813,2585,444
17757,1280,1657,260
17758,1392,3514,79
17759,3492,7390,13
17760,2949,972,50
17761,265,4349,203
17762,265,1501,568
17763,7337,6437,52
17764,482,375,411
17765,1130,9252,443
17766,14520,14924,851
17767,9615,7649,9
17768,1347,123,26
17769,3107,10062,1
17770,9847,211,146
17771,5343,708,39
17772,10888,2610,9
17773,8139,727,3
17774,8673,3144,98
17775,807,8127,203
17776,9,2997,5
17777,9,13396,5
17778,9,9620,5
17779,9,3077,261
17780,9,9355,261
17781,4288,2162,250
17782,4320,4774,67
17783,185,943,69
17784,185,1597,136
17785,9079,11396,914
17786,7100,36,168
17787,8838,12425,1141
17788,2153,11462,105
17789,1353,10258,32
17790,13128,1504,9
17791,10610,794,52
17792,4931,6024,398
17793,375,5591,74
17794,375,12349,113
17795,375,7308,402
17796,1428,6580,7
17797,1309,5340,11
17798,10104,10,138
17799,7759,101,43
17800,10799,1462,30
17801,257,10646,39
17802,178,4443,19
17803,2385,5978,19
17804,7397,908,7
17805,7397,1385,10
17806,4981,9208,290
17807,8336,621,37
17808,8336,264,192
17809,593,11660,27
17810,5774,35,17
17811,5889,36,168
17812,4208,9810,382
17813,6279,8435,137
17814,260,58,29
17815,1890,6711,26
17816,1890,5260,26
17817,2046,14,35
17818,5520,403,43
17819,5520,8513,140
17820,4491,2101,261
17821,569,12681,185
17822,569,1038,14
17823,569,4382,578
17824,9380,10472,142
17825,925,926,37
17826,1734,1320,165
17827,12940,8893,150
17828,877,98,436
17829,7939,13322,44
17830,107,6807,31
17831,107,116,31
17832,107,9035,31
17833,2837,571,13
17834,1683,2881,438
17835,12249,4814,61
17836,3778,14419,42
17837,2951,1189,37
17838,13299,230,30
17839,7516,17,138
17840,218,8425,13
17841,545,12832,28
17842,3424,11387,289
17843,7898,908,7
17844,515,467,47
17845,13524,13139,140
17846,4366,2620,50
17847,4517,9021,11
17848,4517,9728,72
17849,613,5392,560
17850,1438,10103,32
17851,207,2955,35
17852,207,2762,35
17853,207,3583,35
17854,207,8004,35
17855,2458,2089,38
17856,12721,5802,38
17857,2459,10624,53
17858,6292,10699,80
17859,2120,8149,157
17860,5819,2823,30
17861,809,2336,78
17862,309,5138,157
17863,443,5102,132
17864,4336,8723,105
17865,1944,1762,26
17866,1944,10507,16
17867,1944,1048,16
17868,4516,833,46
17869,6847,3619,13
17870,6847,2823,30
17871,1310,5738,13
17872,6728,6728,966
17873,2237,4064,157
17874,9294,10075,37
17875,1351,2731,168
17876,6091,5640,9
17877,967,2480,37
17878,7248,101,43
17879,1112,8431,22
17880,5486,12069,3
17881,3304,964,44
17882,3874,403,43
17883,8222,3235,19
17884,26,65,37
17885,26,10332,9
17886,26,6309,9
17887,10989,1407,126
17888,65,4537,26
17889,12490,101,43
17890,11215,1836,545
17891,2918,8836,337
17892,6477,4144,136
17893,10254,7733,313
17894,4762,403,43
17895,8717,10580,30
17896,6287,36,168
17897,2480,8168,72
17898,12114,1271,122
17899,2041,4491,138
17900,1459,10655,79
17901,4763,12422,13
17902,1978,8691,80
17903,711,3179,164
17904,2895,2399,279
17905,4315,101,43
17906,13602,1962,2
17907,9801,3207,80
17908,9933,12811,212
17909,11218,10136,50
17910,6993,4333,97
17911,13995,13356,361
17912,4086,6815,148
17913,3998,7646,47
17914,9537,9,138
17915,3155,3770,202
17916,10616,2119,16
17917,1092,9924,11
17918,2241,3883,199
17919,2241,8902,199
17920,2241,13305,199
17921,13069,13714,176
17922,7180,965,225
17923,9197,2444,138
17924,11063,3814,138
17925,1840,3619,26
17926,1840,1839,11
17927,8998,926,37
17928,3449,2071,37
17929,3171,4728,160
17930,2748,335,15
17931,2748,8652,15
17932,1043,58,674
17933,5126,6252,50
17934,3195,453,3
17935,4993,4199,61
17936,4993,9217,13
17937,3060,6423,11
17938,9508,403,43
17939,4404,5993,47
17940,11667,2903,370
17941,1260,5077,61
17942,1260,7343,520
17943,269,623,54
17944,269,8980,54
17945,4132,586,150
17946,11296,10528,516
17947,4133,3168,80
17948,2944,11687,38
17949,3070,697,169
17950,332,5950,113
17951,332,4740,113
17952,332,9076,113
17953,5791,2515,9
17954,3385,7053,47
17955,4589,163,15
17956,3024,5045,37
17957,5966,1309,37
17958,2790,8438,77
17959,2790,13713,77
17960,320,7526,36
17961,320,8823,35
17962,1816,230,30
17963,2605,775,27
17964,8272,218,3
17965,8266,4341,37
17966,3883,3883,82
17967,1003,1955,26
17968,6119,4187,37
17969,8357,2689,30
17970,129,2862,2
17971,129,10627,35
17972,129,5825,35
17973,4705,626,22
17974,11743,5076,114
17975,6994,3065,37
17976,774,11982,128
17977,120,5457,26
17978,6603,12942,88
17979,3737,5326,589
17980,7795,5439,32
17981,6380,1735,37
17982,3263,4742,645
17983,11832,4734,164
17984,6356,8943,9
17985,9861,380,192
17986,9405,4175,10
17987,4295,8162,401
17988,8607,11545,328
17989,618,11188,49
17990,618,803,49
17991,9002,789,419
17992,3199,653,136
17993,1225,4709,22
17994,4786,3012,13
17995,4786,1838,444
17996,5008,8551,26
17997,6065,1401,358
17998,6065,5438,3
17999,13845,403,43
18000,3065,3095,26
18001,3065,13541,11
18002,3065,3207,16
18003,6948,10978,209
18004,1065,7592,157
18005,340,12972,82
18006,681,7502,32
18007,681,4133,32
18008,681,8066,32
18009,9374,2689,657
18010,7995,5086,92
18011,10337,13127,105
18012,3359,4016,2
18013,3359,3056,2
18014,7905,36,168
18015,9332,7199,140
18016,397,4034,160
18017,9967,7803,202
18018,8906,581,97
18019,1531,4523,22
18020,1531,2833,3
18021,12309,7829,23
18022,784,7701,410
18023,4721,1181,46
18024,5893,1347,164
18025,10425,10153,877
18026,10403,497,385
18027,4989,10013,26
18028,6575,5924,53
18029,1181,772,31
18030,3158,22,10
18031,3495,5629,206
18032,7097,7096,9
18033,3204,4730,47
18034,635,3591,132
18035,635,4114,458
18036,635,11323,102
18037,635,13890,102
18038,1561,7578,61
18039,3222,9,138
18040,468,161,10
18041,398,779,46
18042,5928,1104,30
18043,1820,11438,494
18044,1820,9060,494
18045,8432,436,184
18046,8432,7976,19
18047,5381,4280,202
18048,344,6045,625
18049,766,8469,167
18050,7048,10676,105
18051,5643,779,46
18052,2261,9965,63
18053,6515,1374,3
18054,1209,7833,202
18055,1135,6406,13
18056,2650,760,27
18057,4060,1104,30
18058,4341,8147,26
18059,1415,11457,243
18060,2484,2659,32
18061,1962,2568,10
18062,8815,10736,205
18063,520,917,11
18064,108,1530,27
18065,12387,174,138
18066,7904,3264,13
18067,10751,230,30
18068,2049,3752,13
18069,596,3056,61
18070,8226,1329,698
18071,8226,6593,722
18072,1980,7314,3
18073,1980,1431,75
18074,3089,1136,75
18075,1104,2214,32
18076,10368,2512,410
18077,8676,8709,360
18078,7534,7459,190
18079,1274,4072,45
18080,1274,4530,261
18081,1274,5880,261
18082,7234,667,30
18083,1901,628,10
18084,359,5075,276
18085,359,6201,53
18086,10578,12174,22
18087,1818,4122,286
18088,314,2966,97
18089,2731,6084,18
18090,14109,36,168
18091,541,5243,13
18092,6456,1592,356
18093,7887,6761,61
18094,1046,5985,11
18095,133,1618,46
18096,133,11801,134
18097,8549,6343,61
18098,9254,335,146
18099,11526,6679,195
18100,611,633,19
18101,1983,8524,456
18102,6623,2727,9
18103,1398,5796,36
18104,1398,6941,35
18105,4867,10499,44
18106,13411,375,707
18107,1213,99,30
18108,8551,9383,13
18109,7928,569,147
18110,3626,999,202
18111,5917,11454,28
18112,10613,569,147
18113,3599,134,10
18114,11971,36,168
18115,1146,11812,79
18116,1938,6294,47
18117,7931,7818,61
18118,4750,4495,169
18119,6334,621,37
18120,1534,11840,256
18121,3443,10505,11
18122,2691,2172,7
18123,9022,161,10
18124,803,581,97
18125,12402,5686,13
18126,9327,17,138
18127,11389,251,378
18128,12681,174,138
18129,11872,17,138
18130,11131,35,182
18131,8990,107,46
18132,8104,11310,226
18133,6336,3848,848
18134,625,806,10
18135,1912,11853,261
18136,8850,2299,50
18137,7088,11782,7
18138,4708,6998,119
18139,6898,12077,119
18140,1905,8940,167
18141,2131,2702,225
18142,615,101,43
18143,3009,6784,33
18144,1793,2803,22
18145,1793,2583,30
18146,7488,3116,267
18147,1927,6200,32
18148,1927,864,32
18149,1927,243,32
18150,1927,7719,32
18151,3766,2731,168
18152,4157,9038,26
18153,5191,323,10
18154,2659,8173,80
18155,4637,338,30
18156,4637,10534,423
18157,3282,5296,61
18158,13967,230,30
18159,1233,3156,3
18160,841,10330,54
18161,6057,323,164
18162,2530,922,140
18163,8341,2002,210
18164,7833,5434,77
18165,2452,2518,7
18166,12192,3450,22
18167,6965,2761,106
18168,6976,11053,313
18169,4874,908,40
18170,4893,3927,165
18171,9280,8211,252
18172,9059,6845,13
18173,11700,3423,24
18174,5156,7611,558
18175,2893,2061,44
18176,1860,1859,25
18177,12988,859,103
18178,3457,1116,26
18179,3457,7178,11
18180,3188,2194,22
18181,2787,4325,160
18182,1670,557,35
18183,567,4889,31
18184,567,8158,31
18185,6468,1600,10
18186,1618,9331,31
18187,1618,6209,31
18188,1618,8083,31
18189,1618,8453,31
18190,1618,6325,31
18191,1997,5565,37
18192,5105,10017,94
18193,5105,391,30
18194,2054,902,15
18195,2634,745,184
18196,2634,677,53
18197,12197,1836,25
18198,12197,1156,25
18199,1592,9929,105
18200,522,6933,11
18201,5058,6783,79
18202,9692,562,46
18203,7520,11919,442
18204,7520,3441,79
18205,6117,1278,230
18206,9326,3246,37
18207,9326,7726,165
18208,2368,595,13
18209,3752,4163,13
18210,2328,10498,190
18211,1175,13860,26
18212,1175,9568,79
18213,6369,174,138
18214,9061,4900,37
18215,685,5090,13
18216,3521,3663,431
18217,5913,9614,568
18218,3749,1944,37
18219,1327,5346,22
18220,162,4736,165
18221,4659,10720,329
18222,8344,6584,196
18223,9141,2614,336
18224,3594,4545,105
18225,10737,101,43
18226,4117,5738,38
18227,6432,11924,155
18228,5544,3946,11
18229,5999,446,9
18230,5223,101,43
18231,5350,8530,165
18232,5735,7202,9
18233,7275,4481,39
18234,7793,5541,7
18235,334,8894,156
18236,11535,7672,128
18237,395,1520,206
18238,714,3273,323
18239,4017,1775,660
18240,9145,283,46
18241,5539,7270,26
18242,5539,8868,11
18243,1120,21,10
18244,2425,970,128
18245,4093,10361,285
18246,4093,6326,289
18247,918,2460,26
18248,3530,5048,75
18249,176,313,2
18250,253,6443,36
18251,253,2691,35
18252,253,11348,35
18253,253,6984,35
18254,1140,5795,37
18255,10107,5208,358
18256,3245,2683,142
18257,3245,8709,241
18258,2561,4995,6
18259,13302,6459,257
18260,9528,436,184
18261,13366,3796,23
18262,13599,9418,23
18263,3702,3207,382
18264,12124,833,214
18265,217,5804,39
18266,285,10788,38
18267,5081,391,30
18268,7272,6187,452
18269,5256,408,38
18270,1790,3261,136
18271,2547,8002,295
18272,2547,2827,6
18273,11249,8590,125
18274,2672,1923,58
18275,10323,3753,92
18276,29,176,335
18277,7251,10899,3
18278,6491,2484,30
18279,8687,11542,13
18280,2724,1181,46
18281,4709,9443,92
18282,8971,4981,290
18283,4200,8145,146
18284,4733,4962,703
18285,4012,567,46
18286,4934,7377,457
18287,651,13097,32
18288,245,58,23
18289,1972,3718,27
18290,3589,5823,26
18291,1516,161,50
18292,1516,2057,10
18293,8088,791,10
18294,1187,4084,564
18295,2293,5304,31
18296,8887,3322,165
18297,5977,9685,40
18298,10279,1361,53
18299,2071,12134,26
18300,2071,3715,11
18301,2071,4792,11
18302,2071,1579,11
18303,4639,7951,47
18304,1559,5183,13
18305,1559,534,3
18306,3938,3007,261
18307,5797,5622,119
18308,3233,13730,207
18309,4227,1303,199
18310,7883,12089,19
18311,6160,9240,13
18312,2751,1618,46
18313,2221,728,13
18314,2014,859,103
18315,576,3202,167
18316,3170,7732,378
18317,2376,1836,25
18318,11859,311,22
18319,9078,9641,202
18320,27,10758,9
18321,1395,1266,26
18322,7806,12817,769
18323,592,8558,19
18324,592,1367,10
18325,1875,1003,37
18326,2788,6458,181
18327,7735,8380,28
18328,12166,14085,164
18329,4161,7622,167
18330,134,6468,11
18331,134,7825,16
18332,134,33,16
18333,667,13026,32
18334,667,807,32
18335,24,3242,12
18336,2305,9533,9
18337,155,6681,13
18338,5713,8233,75
18339,9632,7406,32
18340,2231,101,43
18341,5182,5397,3
18342,2076,7663,129
18343,8027,66,9
18344,843,1136,236
18345,4873,223,202
18346,4873,1664,40
18347,2363,8957,24
18348,10618,4187,37
18349,3952,766,7
18350,7117,2732,7
18351,412,6225,155
18352,86,708,39
18353,5104,7354,94
18354,1574,1383,28
18355,298,4582,128
18356,4481,1236,39
18357,1230,1229,208
18358,1230,3228,208
18359,831,2934,38
18360,11217,10189,19
18361,1748,8066,140
18362,11111,3116,23
18363,89,8706,25
18364,3459,101,43
18365,2384,2978,35
18366,7327,230,30
18367,7273,5952,37
18368,1103,359,128
18369,2859,4708,7
18370,8445,8416,253
18371,6896,1595,52
18372,1581,4772,53
18373,1581,972,10
18374,373,854,26
18375,2347,3419,2
18376,179,1076,35
18377,7231,3567,13
18378,10559,230,30
18379,2373,6490,246
18380,2985,1412,58
18381,502,2823,30
18382,7470,3922,38
18383,6122,1462,30
18384,3409,2520,13
18385,510,8436,26
18386,557,1398,52
18387,2709,1938,16
18388,7524,1690,13
18389,1040,3368,79
18390,284,4921,38
18391,8555,8555,101
18392,10379,4955,140
18393,3346,285,22
18394,9763,71,30
18395,3524,2073,14
18396,1760,977,46
18397,9816,3296,42
18398,9816,8307,9
18399,4217,3006,138
18400,4422,999,202
18401,8652,334,136
18402,6654,1181,46
18403,3169,1935,30
18404,7222,37,7
18405,5661,82,37
18406,1224,4381,26
18407,1224,4612,26
18408,2778,4185,97
18409,4967,403,43
18410,690,3423,24
18411,5414,3303,313
18412,3162,2598,26
18413,10179,6534,120
18414,4648,991,71
18415,2299,12013,79
18416,7558,3972,13
18417,7558,5985,9
18418,11729,3719,61
18419,944,3454,128
18420,7496,3703,39
18421,9734,101,43
18422,1515,1749,10
18423,2823,10624,32
18424,6597,11335,26
18425,1073,6573,31
18426,1073,3757,31
18427,1073,5760,31
18428,1073,7757,31
18429,11608,3629,142
18430,514,13175,13
18431,2062,625,61
18432,701,5957,16
18433,9434,2373,19
18434,3958,2534,182
18435,3739,30,63
18436,6819,8429,508
18437,754,6931,53
18438,5469,8376,7
18439,581,247,49
18440,9046,8535,92
18441,5660,9797,38
18442,7782,32,27
18443,6685,7120,22
18444,3672,3468,98
18445,3672,6109,98
18446,6258,6332,53
18447,17,3196,238
18448,17,2743,238
18449,17,5315,5
18450,17,9570,5
18451,17,12257,5
18452,17,9461,261
18453,1698,6554,1
18454,6492,6557,61
18455,7880,6108,32
18456,1619,1195,290
18457,5479,7227,588
18458,4169,1520,14
18459,4169,482,49
18460,2482,1546,261
