,h,t,r
155544,9154,58,20
155586,8672,5381,145
155592,7862,49,294
155602,3866,761,20
155609,7179,138,56
155638,36,2766,350
155648,10088,214,73
155652,824,1785,20
155655,8689,214,73
155666,4387,1389,123
155667,11766,10647,281
155697,7403,397,154
155700,7110,638,73
155713,9599,58,84
155725,2189,3381,20
155729,820,1358,20
155742,7030,706,84
155751,13828,251,726
155775,11310,3123,20
155782,5715,638,73
155789,3370,214,73
155803,2157,6883,119
155829,3975,58,84
155855,7539,138,56
155866,4205,3647,20
155894,10067,6338,119
155917,4038,12053,34
155952,12678,4545,154
155978,9802,3632,21
155980,8822,251,21
155981,6769,214,73
155989,3674,214,73
156003,5017,5898,119
156011,4556,3798,20
156036,343,3839,20
156046,1331,327,20
156084,19,1381,20
156089,7006,58,84
156093,7951,638,73
156097,5225,11447,281
156108,7866,714,20
156112,3467,2028,349
156114,37,214,73
156122,4527,251,21
156141,2905,247,20
156159,2109,35,17
156160,634,176,20
156164,1037,11445,153
156202,9753,2744,200
156205,1469,1304,20
156222,635,138,524
156239,36,12424,350
156247,3538,58,306
156248,2149,4628,191
156261,9638,75,119
156271,8493,635,20
156274,6754,58,84
156288,11471,4691,222
156290,4480,706,84
156299,36,2433,350
156306,14013,58,187
156321,10808,58,84
156340,5995,3242,20
156349,6362,2146,20
156378,6389,58,317
156384,3105,12208,849
156401,924,58,48
156421,5571,2878,368
156443,7931,229,566
156447,7637,58,84
156471,6762,58,20
156494,12572,635,48
156503,1811,377,349
156526,4868,58,84
156527,2780,761,20
156539,6886,251,21
156543,2034,3483,197
156548,10297,214,73
156563,4792,1358,20
156576,2313,6307,550
156580,9310,58,84
156622,7132,3279,20
156640,6073,58,48
156647,8996,58,48
156650,448,1732,20
156658,8733,443,20
156672,157,2858,119
156676,9270,58,48
156679,4647,3341,20
156685,6358,3341,20
156689,7297,58,84
156690,6378,3381,48
156707,11059,2882,153
156714,1775,58,84
156725,3863,214,73
156732,7777,1063,20
156734,4982,5624,21
156736,1856,8457,281
156760,6921,138,258
156762,5307,8246,84
156768,1596,278,20
156780,7410,11819,281
156782,8098,443,20
156784,1856,11819,281
156796,10732,58,84
156803,6683,138,56
156839,2905,1410,20
156855,2595,3123,20
156861,9296,5935,123
156863,3728,1389,123
156865,887,2411,123
156866,9589,6660,119
156891,3749,638,73
156894,4125,2028,119
156902,36,3647,350
156903,4746,2028,119
156918,3583,43,21
156934,2081,761,20
156953,2109,58,20
156955,6200,891,119
156960,2080,1381,20
156967,2582,443,48
156972,4770,706,84
156974,7469,6420,84
157020,1694,3242,20
157028,8539,913,62
157041,6741,41,20
157042,4189,58,20
157056,439,2018,119
157059,7260,635,306
157064,9010,539,294
157075,7866,1410,20
157080,1904,1785,20
157086,2699,561,123
157094,4556,58,20
157100,4739,1358,20
157114,8034,2028,62
157127,8987,4761,476
157133,3408,2603,20
157138,5803,1929,20
157139,11641,4798,501
157152,9516,1785,48
157155,6073,251,21
157160,560,6202,145
157163,4756,3040,21
157187,2466,761,20
157196,2780,1358,20
157215,647,803,20
157220,887,9817,123
157237,10667,58,48
157254,11896,1732,20
157262,4861,1043,20
157271,448,2254,20
157278,449,658,119
157290,2833,11133,153
157298,8773,278,84
157301,2545,138,56
157332,2699,10890,123
157334,6066,1929,84
157348,834,3242,20
157356,5414,58,20
157358,14211,1544,191
157359,5774,58,20
157363,7866,3279,20
157367,4688,138,56
157381,9843,5898,119
157382,749,214,73
157411,7274,638,73
157422,4350,214,73
157440,8210,7411,281
157449,3309,214,73
157490,3964,3647,20
157492,7570,251,21
157494,3782,138,56
157514,3354,58,20
157519,2431,35,17
157520,5184,504,20
157524,401,138,56
157535,4347,1043,48
157560,13018,2878,368
157565,2079,5165,21
157576,5452,1785,20
157579,1454,6637,20
157586,12720,58,84
157605,2886,111,20
157610,5777,58,48
157614,10021,314,321
157648,7275,1785,84
157658,2409,58,267
157664,3094,58,422
157672,845,443,20
157682,13489,12756,405
157686,10474,214,73
157700,2762,803,20
157741,6112,2845,325
157747,5820,214,73
157756,1760,58,445
157760,8890,3916,153
157764,13713,1544,109
157767,1340,2082,20
157777,6057,214,73
157806,887,5061,123
157807,12102,9229,119
157832,8367,1929,20
157847,6808,635,119
157852,9998,11060,294
157861,3431,1634,20
157865,10411,278,20
157875,8834,2882,153
157881,7276,3242,20
157894,10457,1043,84
157903,8835,3639,566
157915,12441,11457,175
157948,10164,58,84
157959,12348,214,73
157963,9689,12220,861
158006,11704,4069,453
158010,5077,3632,21
158028,7392,229,62
158035,10123,10382,119
158062,2800,546,20
158087,6224,504,20
158101,9659,138,56
158132,4055,1785,20
158140,3869,2561,119
158155,8261,2306,145
158171,7562,251,21
158173,1856,11568,281
158180,10868,1043,321
158190,3803,111,20
158208,1329,4148,20
158214,10864,58,84
158247,13990,3252,567
158256,8880,13837,109
158260,10683,118,20
158268,2777,251,21
158270,175,58,48
158288,2595,8906,20
158293,3713,12195,119
158300,3917,247,20
158309,9920,214,73
158330,3331,706,84
158334,3619,3663,200
158346,4081,12532,62
158351,8737,496,20
158391,3956,10490,191
158405,4945,3477,20
158410,7015,986,21
158430,7861,2028,62
158434,1904,247,20
158456,1276,35,17
158479,2159,58,84
158481,313,251,21
158486,1816,214,73
158498,421,1785,20
158503,4571,2216,20
158505,8020,657,119
158511,898,12936,119
158513,7712,2878,368
158514,1442,214,73
158520,292,214,73
158585,8546,214,73
158587,3928,1563,20
158594,3917,58,20
158597,2176,1688,20
158611,5126,103,17
158612,9918,11704,380
158618,5064,4398,119
158629,2382,58,20
158662,4199,504,20
158669,6964,1785,20
158686,3584,482,20
158698,1235,443,20
158707,12439,214,73
158711,3858,138,56
158754,5477,138,56
158769,855,278,20
158775,993,3663,21
158777,5711,214,73
158806,10170,58,84
158807,8040,251,200
158815,2150,1358,48
158827,2629,3138,21
158865,2139,3042,461
158884,5196,35,17
158886,4838,2028,62
158890,14596,635,405
158894,4368,247,445
158901,5643,1925,20
158921,6441,58,84
158924,280,7611,153
158934,3295,138,519
158939,4223,138,56
158948,7158,214,73
158963,216,474,222
158970,7570,247,48
158988,11944,58,84
158994,5906,214,73
158997,8210,11447,281
158998,9918,800,380
159012,855,118,20
159035,915,442,145
159036,6171,879,191
159052,7711,2028,349
159085,4199,278,20
159118,3565,4398,119
159122,6941,714,20
159123,623,2254,20
159145,2548,4069,453
159188,7755,2107,20
159190,421,140,20
159197,3475,6739,154
159204,658,598,34
159208,5563,635,84
159243,3102,58,48
159251,3989,1732,20
159253,12408,214,73
159256,8210,11767,281
159262,1683,4650,333
159278,2466,3477,20
159280,4630,1043,20
159287,10982,2882,153
159294,6573,58,20
159302,2044,2882,34
159306,863,58,84
159321,13690,3521,379
159325,6837,251,461
159351,13715,214,73
159357,12291,251,655
159359,12595,9657,153
159365,36,239,350
159387,2905,5641,20
159388,36,8334,350
159393,8768,3273,20
159402,7091,138,107
159410,4182,58,84
159428,2120,635,48
159441,1928,4776,119
159443,7336,58,84
159445,4726,251,21
159466,5495,35,550
159471,4922,58,20
159477,782,251,615
159484,8453,3279,20
159486,4278,251,461
159503,175,920,20
159523,8409,35,17
159526,3802,35,17
159539,4121,6462,461
159544,3947,2254,20
159559,2630,138,56
159574,560,331,145
159583,5230,4154,119
159610,11911,7213,235
159620,802,58,48
159621,7663,58,84
159626,2402,2486,119
159635,2084,3477,20
159648,5364,14565,119
159654,13386,2028,62
159686,8407,176,48
159717,5343,251,200
159730,1869,11417,84
159737,440,1492,20
159750,4477,1688,20
159761,6663,638,73
159764,4647,12600,17
159766,11956,251,21
159782,4781,58,20
159784,7069,58,48
159794,6941,1304,20
159800,7097,638,73
159809,11310,4685,20
159818,5134,758,119
159834,6484,251,21
159836,2809,35,17
159842,7457,118,20
159866,1018,1945,34
159868,6879,58,84
159883,5867,35,17
159888,8960,35,17
159896,7077,7580,154
159907,13873,638,73
159938,6878,138,524
159939,8181,251,655
159951,1812,2151,20
159956,6517,3341,20
159957,2240,12018,294
159967,835,1304,20
159985,8358,278,48
159997,8693,4743,21
160007,3803,251,21
160017,5266,5165,89
160023,2466,4226,476
160025,553,12441,21
160027,5464,251,21
160037,6468,111,20
160063,1604,546,20
160064,2760,58,84
160086,8459,214,73
160110,4889,8906,20
160133,6652,58,20
160148,9206,3116,84
160149,4306,2878,368
160159,7261,2028,62
160163,7801,12261,95
160164,3629,138,107
160165,4197,474,222
160172,8768,2082,20
160186,493,251,89
160221,8856,11133,153
160228,1559,251,200
160243,4036,138,258
160246,7443,35,17
160257,6939,58,84
160269,3342,10911,530
160285,4477,3341,20
160292,5028,2151,20
160293,12359,214,73
160294,4079,397,62
160305,36,504,350
160318,10505,1925,20
160350,4368,1732,20
160353,935,25,20
160360,5410,2882,153
160362,5460,278,20
160364,11310,58,20
160389,6986,138,56
160392,55,5667,119
160396,9760,138,524
160414,6700,35,17
160462,4199,1634,20
160470,5643,3341,20
160475,3947,8821,476
160481,1962,714,20
160499,12940,9577,123
160533,3645,58,84
160534,11116,1043,20
160538,7063,58,48
160553,2777,1492,20
160554,13626,658,119
160568,952,251,21
160585,10639,9657,153
160605,1093,251,21
160608,453,3788,119
160617,9471,58,48
160619,5162,173,235
160628,12829,58,84
160629,13760,635,317
160637,566,1925,20
160659,3161,214,73
160662,7580,8875,530
160675,11574,546,20
160683,1163,3116,84
160691,343,3632,21
160716,11118,247,84
160723,3431,1358,20
160731,4325,635,20
160754,13627,214,73
160755,1946,1785,20
160766,4842,251,21
160774,13814,11496,119
160786,12291,251,726
160792,8836,58,48
160794,5253,1455,119
160801,5949,657,154
160810,421,1381,20
160831,2247,2254,20
160832,6646,1785,48
160836,7562,35,17
160837,6607,397,119
160847,14369,12837,321
160850,5443,58,84
160853,5985,251,21
160871,2682,3798,84
160876,12573,251,461
160879,8836,278,20
160930,13685,11814,109
160935,13137,251,501
160949,7417,214,73
160953,4731,2028,62
160973,1513,2254,20
160975,10250,3273,20
160993,7559,1304,20
160998,11574,3123,20
161002,9398,7126,119
161009,8436,1432,119
161011,2775,1455,464
161016,2777,3116,20
161036,7278,8545,714
161065,6523,58,48
161069,7024,1358,20
161079,5473,11445,153
161101,14385,138,567
161104,8480,4632,119
161109,13825,7580,154
161113,6931,5644,119
161131,4105,251,200
161137,3479,706,84
161158,752,10890,123
161163,3803,714,20
161184,6739,10911,530
161213,1633,251,21
161220,6280,6402,109
161237,1759,138,56
161255,217,10743,119
161283,7204,138,107
161289,1256,58,20
161298,8210,13214,281
161300,1463,58,29
161337,8592,8821,476
161352,1409,2328,20
161359,1062,251,21
161360,5835,214,73
161367,4621,1892,579
161371,6522,3040,21
161390,6363,138,56
161398,8824,1732,48
161401,5887,5165,501
161405,8370,9657,153
161406,3584,3647,20
161416,1287,35,17
161423,6226,176,20
161424,855,41,20
161428,7861,58,84
161437,8824,251,21
161439,3957,118,20
161441,12127,8053,62
161476,5582,443,20
161478,10589,1410,20
161492,5448,2407,119
161500,2416,251,461
161503,12819,58,20
161505,5469,443,20
161510,1417,11141,197
161523,10156,1785,187
161534,9894,7611,153
161552,13736,4691,222
161567,2511,657,154
161572,7457,1304,20
161577,9765,1034,20
161589,1694,546,20
161603,3163,58,84
161606,6151,58,84
161613,3626,138,258
161621,133,251,21
161624,3974,138,258
161649,726,546,20
161681,4553,635,20
161685,2455,138,56
161698,7568,58,84
161702,4861,3123,20
161720,7071,138,519
161727,6839,3663,21
161754,6109,58,48
161757,6607,638,73
161764,6347,5587,119
161766,5708,1014,20
161798,1390,214,73
161823,3802,3116,20
161826,8324,635,48
161849,3697,1381,20
161852,9054,397,119
161859,1549,1381,20
161870,13561,58,84
161879,13151,7139,476
161890,4849,1732,20
161892,7909,118,20
161899,3819,58,20
161902,11238,251,89
161904,5087,58,20
161934,1962,465,20
161935,976,1034,20
161941,10074,58,48
161945,3069,251,21
161962,840,58,48
161968,13433,657,119
161971,5260,6000,119
161984,9171,14236,119
162008,2140,2216,20
162009,155,214,73
162012,3202,138,56
162013,6021,635,84
162043,2075,2744,200
162046,9182,2328,20
162062,13532,251,89
162063,5297,1732,20
162080,3613,35,17
162081,5663,2254,20
162087,11069,2882,153
162090,1327,1018,119
162095,10221,251,21
162114,4102,251,21
162116,4821,7066,123
162120,5273,58,84
162145,4206,41,20
162154,5945,6675,119
162168,7857,3279,20
162170,2955,118,20
162173,9374,251,200
162180,2271,3632,501
162197,5395,2925,281
162219,6604,214,73
162224,6905,761,20
162231,10456,214,73
162232,93,3647,20
162237,6203,2018,119
162238,7669,1416,119
162239,5702,214,73
162253,9821,138,524
162255,3033,638,73
162257,5259,58,20
162292,3471,214,73
162298,536,138,107
162300,942,1381,20
162336,9560,638,73
162351,36,8663,350
162375,1229,176,20
162388,3774,657,154
162397,695,251,21
162416,3437,138,766
162433,13185,6702,154
162435,2094,6027,530
162451,9990,3138,89
162452,4572,1785,48
162455,36,2028,350
162457,9850,251,655
162466,12758,278,317
162474,6397,2151,20
162500,10021,1358,321
162510,9090,981,119
162517,10781,2915,119
162521,13084,251,461
162528,7276,3040,21
162530,1693,6402,191
162559,7005,58,20
162572,4948,251,200
162578,12747,9657,34
162606,2885,6637,20
162619,2387,58,84
162623,10453,1043,48
162632,3521,11509,723
162642,4554,13688,119
162651,7276,3279,20
162660,3767,214,73
162662,5525,214,73
162672,10522,9594,281
162707,13214,3930,1061
162727,3305,3632,21
162758,14013,474,127
162762,2239,6907,123
162792,4210,251,21
162797,12569,251,200
162798,8287,138,56
162804,3293,8981,566
162805,88,13516,119
162811,10185,638,73
162836,1946,4226,20
162858,2846,8141,281
162865,9173,879,109
162869,10669,278,20
162873,8140,11519,281
162882,11507,657,119
162883,254,3340,123
162884,6308,3342,20
162885,4945,3123,20
162895,1881,1304,306
162910,452,58,20
162925,8736,214,73
162935,10977,1389,145
162936,9754,314,20
162941,11310,247,20
162967,2798,761,20
162984,6337,251,21
162985,3122,41,20
162998,3885,3123,20
163004,4822,1389,145
163016,10160,58,84
163020,10674,251,200
163023,4387,12197,123
163029,8376,138,107
163035,12119,397,119
163046,3821,1348,333
163055,6224,247,20
163064,8540,11814,109
163073,11588,10312,119
163085,3154,710,123
163086,2485,58,84
163108,2466,1275,20
163148,7649,140,20
163161,8468,58,20
163162,8140,3930,281
163167,7565,58,48
163175,1050,2028,20
163180,1315,4148,20
163187,24,3663,461
163190,10952,214,73
163194,1870,58,20
163198,11474,58,187
163202,4753,1043,84
163204,11471,58,187
163219,2905,2107,20
163256,449,251,726
163274,1560,2082,20
163276,36,6068,350
163288,2545,635,48
163305,10610,58,48
163313,11457,2882,34
163321,5297,58,20
163334,4477,1925,20
163340,7672,3708,21
163343,11628,5203,109
163380,11008,251,200
163385,6941,1063,20
163403,1296,58,84
163424,4722,118,20
163428,3433,35,17
163430,1205,2028,119
163440,8837,1785,20
163455,7223,2028,119
163475,6446,1043,48
163477,623,3123,20
163492,8188,58,422
163509,12809,58,84
163511,10183,58,84
163515,6726,657,154
163534,3349,1785,84
163537,3811,278,20
163557,8139,638,73
163561,10478,214,73
163564,7579,35,17
163577,5000,1770,281
163606,2150,1785,20
163622,438,4960,119
163632,1287,58,48
163640,7766,35,17
163641,7986,9926,56
163646,3788,3882,34
163649,3245,251,200
163650,8307,3647,20
163658,4188,138,56
163669,5388,35,17
163671,1408,3123,20
163677,10520,214,73
163693,577,3138,21
163697,3532,138,107
163719,6614,638,73
163731,263,2241,325
163738,9839,638,73
163791,2214,58,84
163793,2327,635,48
163799,11924,138,56
163809,709,214,73
163817,2081,482,20
163829,3785,4069,453
163848,13345,397,62
163851,9389,714,84
163860,5803,2328,20
163885,2239,11141,197
163889,9849,278,317
163896,6599,6619,119
163900,282,1563,20
163905,4268,251,21
163907,9536,214,73
163911,4722,1381,20
163918,9155,176,20
163919,8945,138,766
163950,8001,397,62
163959,12975,13523,963
163962,7024,251,21
163967,8595,251,655
163979,6052,920,566
164003,2137,1304,20
164013,5824,635,84
164014,2727,1732,20
164016,8644,3647,20
164031,1853,10989,317
164077,8267,314,20
164085,13750,14553,153
164092,3725,7989,145
164097,7479,3663,21
164100,8287,6307,550
164110,970,3138,21
164115,6415,58,84
164129,5,251,21
164132,12115,278,405
164136,13774,11798,119
164142,560,2442,145
164144,2528,1304,20
164147,11348,251,21
164150,2256,35,17
164161,36,6000,350
164168,13713,4856,109
164178,4630,372,20
164184,8347,6675,119
164188,6959,10124,281
164207,2080,1014,20
164210,9986,58,20
164231,3990,251,21
164244,13258,794,609
164255,10758,443,48
164274,1729,913,62
164297,1557,4628,191
164299,4847,4628,109
164309,171,2766,445
164314,10236,58,267
164318,11115,58,20
164342,8623,2082,20
164350,7276,140,20
164378,8421,706,119
164385,3825,58,84
164429,12013,58,84
164431,2385,35,17
164438,10159,251,200
164448,10761,2328,20
164450,5062,3916,153
164467,8248,1410,84
164486,13913,138,258
164496,8337,3930,1061
164502,7410,8141,281
164505,4217,561,123
164514,14387,2878,368
164526,12608,327,20
164533,3001,638,73
164544,7935,5624,21
164564,5966,3663,200
164566,5588,3341,84
164622,10761,118,20
164634,14453,214,73
164648,3867,2146,20
164661,12482,2882,153
164686,11290,118,20
164688,7388,251,21
164692,6170,657,119
164693,1009,138,56
164699,8626,214,73
164702,1519,1563,20
164711,2176,1410,20
164716,1340,2107,20
164718,2538,314,20
164729,2253,251,21
164739,49,12053,34
164753,9115,1542,567
164769,12940,9817,123
164801,5665,327,20
164812,4411,3341,20
164822,8395,214,73
164826,2243,2151,20
164829,135,657,154
164830,12154,13089,1165
164831,2422,214,73
164837,10448,58,84
164839,2717,1068,294
164845,8755,1542,258
164848,2853,635,84
164855,5475,251,21
164860,4792,3798,20
164903,2906,598,34
164904,2034,940,197
164905,12419,58,84
164909,4501,714,20
164914,3098,2882,153
164930,8416,1381,20
164967,5170,1785,48
164972,1784,1925,20
164992,3811,1634,20
165002,7957,9917,123
165006,9366,828,17
165015,6559,4634,62
165023,1766,214,73
165043,6433,352,109
165051,3794,352,109
165055,2072,35,17
165068,9068,10490,191
165069,8892,35,17
165082,5240,3381,405
165084,13417,4628,191
165088,726,1304,20
165104,10683,3123,20
165113,2715,6637,20
165124,2976,803,20
165125,46,377,349
165129,1050,2906,20
165150,3803,1358,20
165172,3851,35,17
165192,156,138,107
165204,4325,761,20
165208,1259,58,20
165222,9768,58,20
165233,955,1785,48
165235,8240,138,107
165238,13415,1043,317
165267,6242,13065,566
165277,2699,3483,197
165305,6099,635,20
165308,5803,635,48
165309,4546,251,200
165326,4055,1043,20
165336,11499,11083,235
165342,4261,3273,20
165361,4747,635,84
165362,4953,138,56
165407,14549,58,422
165408,4495,58,29
165413,8416,12600,17
165424,7436,214,73
165427,2106,247,20
165455,2063,11571,197
165493,3146,11932,281
165494,647,138,56
165521,3422,9238,579
165539,8644,3342,20
165571,2670,2790,723
165577,11499,5444,235
165582,9983,214,73
165589,4501,251,21
165596,2798,714,20
165597,1336,214,73
165603,3257,1381,20
165628,6173,247,20
165645,5131,3341,20
165656,8360,3636,119
165659,11637,75,154
165661,697,1068,294
165686,14311,3955,1115
165689,3074,251,21
